Q2,W,x,y,z_km,phperp_km,aff_m_k_i_mc,aff_m_k_f_mc,aff_xi_mc,aff_x_N_mc,aff_theta_k_i_mc,aff_k_iT_mc,aff_zeta_km_mc,aff_zN_km_mc,aff_theta_H_km_mc,aff_theta_delta_kT_km_mc,aff_delta_kT_km_mc
3.765176,3.576443,0.24019088,0.37970588,0.29497895,0.38973376,0.2850555,0.0056,0.27776787,0.20442064,0.6505775,0.100348264,0.27991357,0.2877248,-0.21799617,0.050893452,0.2883625
7.530816,2.569445,0.5682559,0.32100856,0.50743216,0.26179332,1.056122,0.0056,0.7756771,0.50043875,2.6350331,0.73789376,0.5341465,0.49277544,0.510172,2.2353134,0.63504875
8.292309,4.647606,0.2858215,0.70274717,0.1229669,0.8041169,0.39691678,0.0056,0.44620934,0.29011053,-0.004463323,0.4415246,0.11692424,0.117436275,2.4754386,2.102046,0.74373096
5.940029,4.7849536,0.21248195,0.6771503,0.12546924,0.41116658,2.2192466,0.0056,0.5275217,0.28737062,2.963202,1.0607784,0.30174094,0.18620755,-1.1282902,-2.8663054,0.87499654
6.2901998,2.8991642,0.45531672,0.33463347,0.27695388,0.3413536,0.97390115,0.0056,0.61463106,0.39638102,-2.362206,0.7741211,0.04689142,0.04428217,0.26400274,-2.0883489,0.53751767
8.283487,2.836958,0.5360973,0.3742727,0.21929228,0.76580316,0.41364416,0.0056,0.6568724,0.4469506,-0.8939116,0.3975871,0.20751183,0.20714183,1.7529371,0.72986877,0.22112533
4.9369726,2.585872,0.45953748,0.26023057,0.6243171,0.47326982,0.51751834,0.0056,0.65355474,0.4683248,0.6799208,0.43919167,0.72478473,0.7131798,-0.53828114,0.2045241,0.60940105
7.297262,3.3326395,0.41642973,0.42445996,0.16684687,0.45873204,1.3653284,0.0056,0.56076956,0.3906316,0.82328653,0.1530062,0.22029537,0.15930238,1.0521151,1.0122123,0.8700302
5.582833,3.830918,0.28809547,0.46939307,0.18646364,0.37476468,0.5256599,0.0056,0.48119542,0.32138038,1.1837094,0.51718414,0.18111886,0.18087621,0.06482359,0.9597372,0.5963768
5.6653156,5.034657,0.188012,0.7298894,0.16347583,0.43913278,1.3318541,0.0056,0.54487556,0.3161006,2.1607623,1.1013123,0.18538105,0.1750456,-0.33920866,2.0265698,0.9412147
9.193811,2.7731042,0.57448524,0.38764593,0.20751563,0.2902994,0.56771606,0.0056,0.710726,0.47453073,3.0800514,0.47034946,0.20694813,0.20436522,-0.17876457,-2.351338,0.06673255
3.026361,4.925903,0.11458919,0.63972837,0.09367314,0.49246883,1.1934482,0.0056,0.23279995,0.14419672,-0.5740252,0.570596,0.11750965,0.087376244,-2.295972,-1.1875368,0.6302672
6.01621,4.0049596,0.28411108,0.5129244,0.22845677,0.6424533,0.43967226,0.0056,0.37492567,0.25118825,3.0370495,0.47434816,0.22025637,0.22149864,0.9268502,2.1398811,0.43451056
4.1801977,4.988244,0.14832641,0.68264806,0.10013097,0.5358662,0.19809438,0.0056,0.28619146,0.19274734,-2.7719321,0.20237061,0.09381876,0.09518727,0.10635079,-0.40503654,0.10762956
5.3989763,4.6623106,0.20563014,0.6359796,0.14205375,0.9856102,0.12926382,0.0099,0.39565387,0.26707733,-1.039333,0.03397374,0.1364434,0.13678671,-0.30034795,-0.3279024,0.83055526
10.541886,4.476157,0.35497537,0.71934736,0.12217898,0.8448335,0.525723,0.0056,0.6467565,0.41047025,-2.1561985,0.48435467,0.1145353,0.11415275,-2.5003583,-2.3684723,1.242731
12.808449,3.6795332,0.5029418,0.61687523,0.17244548,0.74730057,0.6360383,0.0056,0.6601966,0.42560273,-2.5966363,0.4335079,0.17313607,0.169794,-0.99984217,-1.7288423,0.65057147
4.6917925,4.7933936,0.1751449,0.6488732,0.10687721,0.55982363,1.1031096,0.0056,0.2626772,0.14028236,2.5531144,1.0326289,0.10258427,0.09942451,2.465192,2.522141,1.593067
6.0303373,4.123008,0.27226013,0.53650784,0.16473693,0.5831954,0.986391,0.0056,0.38287884,0.23264976,0.19493349,0.8527866,0.17069341,0.16367283,0.38376823,0.26488265,1.3496851
5.1135244,4.4136066,0.2156414,0.5743898,0.19628327,0.38435373,0.850967,0.0056,0.4233534,0.26457646,-3.0757685,0.77340925,0.19397548,0.19046767,-1.3580924,-2.499354,0.8415262
5.743725,4.1568317,0.2593968,0.5363491,0.24701455,0.40751213,0.9531511,0.0056,0.37831587,0.22905402,2.2110007,0.8668888,0.24847141,0.24186914,0.45536885,1.938101,0.8554376
5.91816,4.790922,0.21143277,0.67800504,0.067417465,0.47553498,1.0540429,0.0056,0.29037338,0.1630196,2.9322307,0.9819735,0.0640936,0.062411044,2.4358096,2.785864,1.3637482
5.250428,4.0394588,0.2537996,0.5010976,0.17370428,0.5146979,0.46352732,0.0056,0.3011806,0.2014206,-0.6280152,0.49515426,0.1696799,0.17083235,1.1300963,-0.15554897,0.50696456
5.56245,3.1046467,0.3884141,0.3468883,0.18505427,0.28320315,0.74473894,0.0056,0.9339076,0.6385042,2.198923,0.14499259,0.2539989,0.2351716,1.7777071,1.8787799,0.5875399
4.8802214,4.3775015,0.21069597,0.56105036,0.15833478,0.42128402,0.1599035,0.0056,0.35581043,0.24189152,-1.115976,0.30340555,0.15276799,0.15454002,-0.29831517,-0.7371853,0.5209228
5.080553,4.593311,0.20082267,0.6127972,0.21248032,0.6865161,0.58564174,0.0056,0.24211054,0.15560463,-2.7995799,0.55544835,0.20930117,0.2076138,-1.1649932,-2.091257,0.693435
6.9264784,3.1019835,0.442066,0.37952805,0.60170054,0.42021197,0.52213705,0.0099,0.57328355,0.39556918,2.0388153,0.36610776,0.6007162,0.58784896,0.2912271,1.4290351,0.39704186
7.7834115,3.3098006,0.4358541,0.432561,0.35826147,1.096276,0.40090668,0.0056,0.5836016,0.3943498,-1.7672062,0.4150602,0.46273336,0.46345842,-1.626944,-1.6713071,1.3084198
4.157214,3.8118093,0.23346283,0.4313236,0.23929189,0.56462044,0.24241051,0.0056,0.270775,0.19509771,-1.9762412,0.16074678,0.24402793,0.24988782,-0.85734665,-1.1483358,0.50404596
6.0359025,4.6575584,0.22481422,0.6503347,0.1356567,0.54784906,0.8744316,0.0056,0.57537264,0.36709604,-2.2125435,0.7355554,0.17864592,0.17369474,-0.25629067,-1.5643837,0.7058004
5.1747355,5.0171843,0.17561407,0.71375203,0.13938057,0.48125198,0.832394,0.0056,0.409274,0.25297588,0.82983685,0.7660695,0.13650896,0.13472563,-1.982751,0.3927981,0.35701987
9.670454,3.9789097,0.39275947,0.5964015,0.24538468,0.80568117,0.27488482,0.0056,0.502276,0.33239296,-1.6236031,0.365477,0.2400342,0.24169098,1.0559074,0.4359694,0.28044516
8.991355,4.705275,0.29722884,0.73274475,0.10942282,0.34380376,1.1754626,0.0099,0.43947527,0.26772445,-1.6526754,0.8142555,0.114233844,0.10500687,0.26644152,-1.1975839,0.7697405
3.7342784,5.1596475,0.12668927,0.7139789,0.12272739,0.4817528,0.41018212,0.0056,0.15828273,0.10172332,-2.0450206,0.44577816,0.11713474,0.11824787,-0.07206813,-0.99489653,0.5144958
4.3982983,3.4236457,0.2886156,0.3691334,0.16064213,0.23951882,1.2052274,0.0056,0.39027578,0.24994202,-1.4162433,0.6613581,0.19689897,0.1518929,-0.21499018,-1.1684264,0.75632113
9.297742,3.6453345,0.42835185,0.5257695,0.15025406,0.5339044,1.0764261,0.0099,0.5689338,0.3539405,1.4016424,0.83005893,0.15222284,0.1438525,1.2200148,1.3573191,1.0954231
7.516535,2.8006518,0.51910377,0.35073733,0.30000743,0.6244879,1.1352538,0.0056,0.6945476,0.43740383,-2.2434044,0.84468454,0.31381014,0.2889653,2.3557394,-2.5603344,0.8569898
7.3477597,3.3982475,0.40785784,0.4363798,0.40768263,0.7059606,0.859713,0.0056,0.52047217,0.33865225,-2.7116947,0.67577547,0.41456854,0.39707425,-1.4391173,-2.2936993,0.8563577
12.087504,2.6536756,0.6623601,0.44203943,0.33300152,0.25037912,0.9190522,0.0056,0.8734393,0.5555154,-0.5937077,0.6157144,0.33330294,0.3190153,-0.0004747842,-0.40290052,0.8788726
7.6162014,4.281526,0.30382997,0.6071924,0.13202897,0.7612985,0.27493918,0.0056,0.36469,0.24355674,3.0574126,0.37129253,0.07425868,0.07499213,-1.5418843,-2.4686358,0.46133906
9.678299,2.9892008,0.54577076,0.4295436,0.20339794,0.4362077,0.650377,0.0056,0.6708425,0.4419314,0.41678283,0.54219395,0.19592609,0.19292478,0.9284588,0.54904413,0.71678203
5.115866,4.301714,0.22496961,0.55082524,0.11285096,0.571987,0.52587724,0.0056,0.2918682,0.19338982,1.7182938,0.4916562,0.10616307,0.105372824,3.1106455,2.3652022,0.71332866
7.1779566,4.0552707,0.31561416,0.55088747,0.15972175,0.3420573,0.77061564,0.0056,0.40311137,0.25847557,0.87181723,0.6633282,0.16026716,0.1564173,-0.043201324,0.61135036,0.8635569
11.517206,2.4477146,0.6926327,0.40277517,0.48006913,0.25416917,1.2761551,0.0056,0.99293524,0.6230824,2.0817835,0.62296367,0.50959045,0.45346355,-1.6739012,-3.027608,0.36758998
6.876567,4.8983407,0.22929567,0.726431,0.09074487,0.58015126,0.15575954,0.0056,0.2543977,0.17037131,-1.7267582,0.20772919,0.08457279,0.08488129,2.572995,3.0336356,0.42808628
9.9158325,4.0747457,0.38674757,0.62104076,0.17251983,0.66287816,0.5106171,0.0056,0.52165693,0.33862892,2.44222,0.5028098,0.17430696,0.17415449,0.40161458,1.3719431,0.54338664
8.146424,2.6944842,0.56080455,0.35186332,0.29167184,0.36924085,0.7117099,0.0099,0.7316509,0.4944974,-2.9345279,0.41107485,0.29192322,0.27902,0.6030899,-2.9917862,0.36210713
9.4165535,4.1978445,0.35998616,0.6336139,0.6468302,0.6736239,0.22423278,0.0056,0.4748468,0.31626278,-0.39003006,0.19021128,0.62945217,0.62839925,0.27052924,0.14540227,0.93513703
9.226166,3.4580657,0.45440072,0.49181387,0.18985395,0.32450476,1.0729169,0.0056,0.8427519,0.53443646,1.2873143,0.63078475,0.19258574,0.17945896,-2.5192103,1.6602526,0.45185977
6.48299,4.5653057,0.24515317,0.6405549,0.17253724,0.9425293,0.7823426,0.0056,0.34495956,0.21434386,1.2856132,0.7399787,0.17050144,0.16874486,0.47155592,0.8728914,1.3772566
4.8488913,4.0559816,0.2374635,0.49461138,0.1882425,0.94486207,0.6062296,0.0056,0.3090108,0.20139307,2.4843328,0.6034376,0.18488345,0.18474562,0.9600823,1.6616077,0.9339933
5.1449614,4.334909,0.22315022,0.5584745,0.16293763,0.30929902,0.6364007,0.0056,0.27976876,0.18050045,-2.148862,0.5898523,0.16651745,0.16442417,-0.36452162,-1.3733586,0.6812169
6.822871,2.7631483,0.5025129,0.3288808,0.36018905,0.25763875,0.6274106,0.0099,0.6822107,0.47123697,-1.9953691,0.37056705,0.36229554,0.34828037,1.6815389,2.4136765,0.28278515
9.251272,3.6333168,0.42885742,0.522525,0.32600212,0.7269285,0.9062778,0.0056,0.53087145,0.3600939,-3.0855482,0.13143869,0.35335162,0.3174199,-1.9857184,-2.241887,0.46227315
7.8837657,3.212644,0.4550647,0.41964215,0.24683952,0.34968778,0.52689844,0.0056,0.61546826,0.41912293,1.6153556,0.34785432,0.24308409,0.23793526,-1.030884,-0.58281213,0.38166893
6.6552234,3.7521613,0.33521524,0.4809029,0.2463719,0.71444494,0.96397126,0.0056,0.4668652,0.29001537,0.12658289,0.8420308,0.24847794,0.23996374,0.3938427,0.26878414,1.7827826
3.9270089,5.247004,0.12842718,0.74066776,0.124657094,0.91798335,1.0885651,0.0056,0.18778408,0.09675067,1.7157387,0.94224215,0.12677014,0.117194995,-2.8596945,2.4029117,1.0950342
6.9040947,3.1361234,0.43534207,0.3841445,0.21470906,0.4803819,0.17458384,0.0056,0.54200834,0.37951645,2.239068,0.2464165,0.20366278,0.20666721,-1.4161348,-2.8778749,0.12179413
6.4811563,3.4471016,0.3707053,0.4234891,0.42040175,1.1958873,0.6389894,0.0056,0.50399595,0.3353985,-1.1361605,0.5880348,0.41163346,0.4075543,-1.7749715,-1.5197052,1.3885398
4.826977,5.1711297,0.15729609,0.74332005,0.09227411,0.49052492,0.5996603,0.0056,0.3118128,0.19728701,0.11314317,0.5998535,0.090597525,0.09060077,-0.5815552,-0.15563433,0.92941934
7.472895,2.3920183,0.6068473,0.29828265,0.3615251,0.12786175,1.1234437,0.0056,0.8375929,0.54969174,1.3259668,0.62373394,0.40901217,0.36001524,-1.1731664,0.25959307,0.3773093
5.909292,4.642509,0.22230573,0.6438777,0.1705425,0.43122137,0.5620548,0.0056,0.3216078,0.20766109,-3.032871,0.568912,0.17129548,0.17152637,-0.32914448,-2.7041843,0.34775612
7.607416,4.5166554,0.28043458,0.6570889,0.099513695,0.60210043,0.37748995,0.0056,0.5893485,0.37386498,2.994874,0.41056284,0.07725494,0.07741335,0.008801027,2.7046752,0.14751253
5.4341707,3.1280198,0.37899622,0.3473097,0.24542892,0.54051447,0.8204294,0.0056,0.62018085,0.40916765,2.283312,0.6679236,0.23970431,0.23144066,-0.30940148,1.9475285,0.450402
8.362817,4.5968466,0.29226863,0.6930888,0.10633546,0.44141155,0.15003294,0.0056,0.40195644,0.26507488,-0.6422556,0.31502506,0.099218406,0.100198984,-0.6566475,-0.6519682,0.96887004
8.236232,2.754137,0.55124485,0.3619116,0.2479444,0.442301,1.5861694,0.0056,0.7075598,0.47827002,2.3535914,0.3564029,0.36026978,0.24650817,-0.5082108,1.8131613,0.13458584
4.8537188,4.70996,0.18556036,0.63358945,0.21140449,1.5465701,0.60958654,0.0056,0.23702274,0.14942004,-0.30940232,0.61346215,0.19887131,0.19909035,-3.096427,-2.836509,0.8287318
11.826428,3.81816,0.4633378,0.6182646,0.12241392,0.45570433,0.54797024,0.0056,0.63447255,0.4083462,-1.7546223,0.4985709,0.118819796,0.11824884,1.3616793,-1.7431915,0.34341508
8.120941,2.7532694,0.54793185,0.35900322,0.3221301,0.106222495,1.4612013,0.0056,0.7628404,0.462113,1.840163,0.9504622,0.36065805,0.30617976,0.8442384,1.5378104,1.2477739
5.159008,4.41878,0.21672615,0.57659835,0.16209349,0.8171203,0.52265716,0.0056,0.2762267,0.18003571,0.89104575,0.541179,0.15486056,0.15551887,0.9905292,0.9449574,1.179857
7.0944443,3.5361485,0.37900838,0.45340687,0.16826878,0.5688109,0.3305884,0.0056,0.48291296,0.329299,-0.84311,0.39499152,0.16026606,0.16143735,1.2330862,-0.05888452,0.3594939
7.2353663,4.8338714,0.24344024,0.71992403,0.14700371,0.92449903,0.9700384,0.0056,0.45920068,0.27939144,-0.12057761,0.85936964,0.14316094,0.13996746,2.1986582,0.93386686,0.66038287
3.5786858,5.0741305,0.12581012,0.6890116,0.14081323,0.70051384,0.6617845,0.0056,0.09504056,0.057184353,0.37125903,0.46087906,0.11723864,0.10614331,0.50861365,0.44150245,0.94101137
3.5786858,5.0741305,0.12581012,0.6890116,0.13639252,0.64431524,0.6617845,0.0056,0.09504056,0.057184353,0.37125903,0.46087906,0.13116692,0.11875343,-2.1022277,-1.0188171,0.32314128
5.4998064,4.0198865,0.26468176,0.50331736,0.2858766,0.64385754,0.81043917,0.0056,0.35417938,0.22168006,2.3825068,0.7576746,0.28413925,0.2796449,0.6769088,1.8016491,0.83223003
7.429411,4.3243833,0.2942417,0.6116017,0.15008141,0.37572446,0.7535902,0.199,0.52356136,0.34632316,0.7499524,0.19784944,0.15298128,0.14397433,1.0603303,0.9476323,0.537321
4.3541923,3.8844316,0.23456743,0.44963324,0.29772967,0.1655464,0.28224826,0.0056,0.3545717,0.25316107,-1.3187367,0.2724919,0.33701143,0.33658046,-0.9667278,-1.1410946,0.5415522
4.07921,3.0255673,0.3302225,0.29921815,0.32795283,0.5346527,0.29025,0.0056,0.39328527,0.28471982,-0.86214256,0.37871364,0.3192555,0.32426134,-0.90671074,-0.8816404,0.673095
3.9744136,4.2388916,0.18869834,0.5101801,0.12524898,0.3737137,0.55859584,0.0056,0.2858621,0.188489,-1.5008289,0.5680793,0.123755485,0.1240864,1.392775,0.31611425,0.15838373
5.630855,3.2378547,0.36961925,0.36901012,0.14062665,0.3377154,0.21376795,0.0056,0.418578,0.3008284,0.64581764,0.19354326,0.14086367,0.14061886,0.58125263,0.60844433,0.45929343
6.9536443,3.862186,0.3312873,0.50842416,0.28804117,0.715616,0.76802176,0.0056,0.504352,0.32995936,-2.9876273,0.6134035,0.30154884,0.29241422,1.0404932,1.6397946,0.8426591
3.8643858,4.109951,0.1944274,0.48143932,0.20200025,0.41364387,1.1709182,0.0056,0.4082564,0.23611541,1.6662943,0.99227303,0.2095997,0.1956546,-0.8780632,1.4125849,0.7421339
5.7381716,3.5827353,0.3243039,0.42858788,0.16448914,0.35515133,0.069959864,0.0056,0.40056944,0.28066954,-2.4706914,0.28333393,0.15482253,0.15738353,0.24976319,-1.535586,0.11854473
3.8220742,4.263783,0.18095602,0.5116166,0.2608117,0.57922214,0.699356,0.0056,0.3400441,0.21768197,3.0568547,0.6724346,0.25559378,0.25375223,-0.116326794,3.0921328,0.31785282
4.617565,4.661004,0.18135002,0.61675674,0.17433342,0.42757067,0.65448666,0.0099,0.23266444,0.15991363,-1.2802113,0.17435028,0.18757041,0.16931598,-0.84915704,-0.9374236,0.8263977
5.658579,4.9457273,0.19353214,0.7082275,0.18874894,0.42827395,0.59105796,0.0056,0.2809571,0.17808704,-2.9845977,0.5955644,0.18579455,0.18597242,-0.14079416,-2.7074878,0.32136646
8.141349,4.5972853,0.2867073,0.68782204,0.21217096,0.6644314,0.807121,0.0056,0.7626838,0.48020652,-2.9366837,0.6182281,0.24152346,0.23631914,-0.13082461,-2.6241617,0.33733648
7.0642943,3.7030387,0.35505328,0.48194093,0.51895124,0.10172177,0.48081824,0.0056,0.6027624,0.40441632,2.5188472,0.32504657,0.5118736,0.5041822,-2.3811963,-2.9437132,0.59878105
4.0237904,5.1531053,0.13549061,0.7193573,0.12333679,0.58000886,0.6680324,0.0056,0.15840979,0.101229094,-1.7513812,0.4429578,0.12781942,0.11791743,-0.48170835,-0.8932349,1.0575424
7.7284184,2.3033054,0.6359122,0.2943825,0.25309476,0.38975993,0.96515286,0.0056,0.83496463,0.5470539,0.88722175,0.6396991,0.25089017,0.23333998,-2.4374251,0.92406726,0.53383666
5.971,4.9465685,0.20200151,0.7159966,0.1542335,0.6383463,0.5128547,0.0056,0.28388232,0.18367007,0.16544452,0.4847747,0.15147114,0.15072721,0.8025784,0.45194635,0.839583
3.1080966,4.6625075,0.12968385,0.58053327,0.16163856,0.76556873,0.19213656,0.0056,0.15736906,0.107560426,2.6313267,0.28709897,0.15281957,0.15542446,-1.3013504,-1.8600774,0.38513097
7.160445,3.608259,0.37101474,0.46748465,0.1368205,0.6607988,0.33233455,0.0056,0.44590184,0.3034736,-0.6777243,0.40040624,0.12396787,0.124973096,2.7207737,-2.9965248,0.18975261
5.635844,4.601608,0.21734603,0.6280956,0.2257443,0.61736405,0.5580929,0.0056,0.38100737,0.24678855,-1.803088,0.55938625,0.2214505,0.22149773,-0.5078878,-1.3143368,0.74570686
6.0395193,3.7963536,0.308588,0.47406936,0.20914797,0.6152726,1.0927459,0.0056,0.57546985,0.354672,2.7497993,0.89345896,0.20952503,0.19911765,0.09100241,2.4895172,0.61309606
3.36006,5.119426,0.11712331,0.6948998,0.19774806,0.70822763,0.9593987,0.0056,0.26420617,0.15096131,1.1665052,0.90786165,0.19688652,0.19323476,0.953702,1.072173,1.6222559
5.4368343,3.8302233,0.28276947,0.46572775,0.40405744,0.6648186,1.1160663,0.0056,0.4185374,0.24487653,-0.45420521,0.97996885,0.41437587,0.39397085,0.51460063,-0.170568,1.2763836
6.2077255,3.9374392,0.29800707,0.5045735,0.18618445,0.69743884,0.6403068,0.0056,0.48436356,0.32112822,0.61490494,0.59483856,0.20790653,0.20604607,-1.7950828,-0.080838956,0.4015146
7.7976184,3.0356178,0.48335624,0.39076275,0.15907755,0.38043082,0.8786677,0.0056,0.62423533,0.40513867,1.8761213,0.7105296,0.14580972,0.14042218,1.0285379,1.4665409,1.2559118
3.7205243,4.657146,0.15167749,0.59415746,0.2409223,0.5678711,1.2044262,0.0056,0.23836626,0.12096329,0.5802647,1.0071852,0.26647604,0.23820993,-0.38504556,0.3105098,1.292319
3.377082,4.2982717,0.16102917,0.5079905,0.18061198,0.2949864,0.45384544,0.0056,0.30444315,0.20393416,2.0756614,0.4879383,0.1753349,0.17658176,1.0935891,1.7637005,0.65337515
9.146297,4.1203575,0.36232594,0.6114549,0.29641566,0.77894205,0.10136025,0.0056,0.477321,0.32015494,1.8666558,0.08981462,0.28721985,0.28714272,0.5042216,0.5896675,1.0296462
11.26498,4.231062,0.39824563,0.68516934,0.14616339,0.5396882,0.21733467,0.0056,0.55543786,0.36282307,-1.5165325,0.22714171,0.138046,0.13935246,1.460129,1.3945735,0.5692853
4.765215,4.105158,0.22979085,0.50230587,0.10041489,0.3777283,0.60968834,0.0056,0.30353844,0.19727886,-0.13040274,0.6068379,0.09949162,0.09941508,0.33884984,0.018555306,0.87161344
7.093661,3.4765184,0.38764262,0.44325885,0.30346945,0.64427173,0.27447644,0.0056,0.46863827,0.326669,2.11626,0.18262765,0.2896918,0.2948293,-1.616251,-2.0936878,0.22142622
3.5138655,3.959232,0.1919198,0.44349003,0.13956824,0.3838845,0.2103258,0.0056,0.33587915,0.23799056,2.5295744,0.21557744,0.13029751,0.13296157,-0.6201754,2.5715318,0.035104398
8.695712,4.117314,0.35109177,0.5999334,0.13635129,0.6052599,1.3862029,0.0056,0.73485816,0.43964723,0.9673167,1.0144906,0.17689586,0.16175987,0.84851724,0.9303571,1.470823
3.6853664,4.080532,0.18942295,0.47126654,0.17390364,0.656686,0.7120251,0.0056,0.26374215,0.16516687,1.0879583,0.6944501,0.1713503,0.17019653,-0.924829,0.47355053,0.6371619
6.6494803,4.8871994,0.2242367,0.71828955,0.105387904,0.30975443,0.6756174,0.0056,0.4552477,0.29033732,1.6739342,0.57006526,0.10305903,0.10155574,-1.2950199,1.5139498,0.29990846
11.692405,2.9949603,0.5910677,0.47916508,0.13255364,0.53545934,0.83103997,0.0099,0.74615014,0.48321787,3.1076581,0.5212956,0.13351282,0.1280226,-1.2219483,-2.8178504,0.48372132
4.5422163,4.583237,0.18413453,0.5975182,0.19604258,0.7450564,0.6264908,0.0056,0.3543546,0.22797525,2.2017162,0.614396,0.18919674,0.18872783,-2.4705355,3.0759048,0.9137059
4.4837527,3.1140575,0.33710518,0.32217717,0.2778281,0.37798247,0.64510334,0.0056,0.40075177,0.2762648,-2.5881267,0.5462941,0.27543926,0.26744235,-0.18185732,-2.3386295,0.43984726
5.6716123,4.160699,0.25660303,0.53538144,0.12834443,0.23712474,0.4918451,0.0056,0.45271716,0.30281582,-1.0109502,0.41301823,0.26766235,0.26493004,-0.4643749,-0.71205986,0.8756404
4.2730184,4.5230436,0.1791578,0.5777203,0.21315843,0.8904694,0.5867952,0.0056,0.22092031,0.14018612,1.305515,0.59519786,0.20757446,0.20812991,-1.2916276,0.02288928,0.3186898
4.136526,4.6133733,0.16856682,0.59440464,0.39218163,1.0217398,0.42839482,0.0056,0.21671985,0.1424715,-0.25847444,0.46692944,0.381592,0.38511115,1.0426203,0.5546188,0.9598785
8.120404,4.102657,0.33734033,0.58307964,0.0710445,0.22991091,0.8161523,0.0056,0.68755615,0.4414913,-1.6816714,0.55706966,0.06825274,0.065963715,-0.28099924,-1.3310585,0.63291943
10.097886,3.2245195,0.51480275,0.47512525,0.24969625,0.6760564,0.29042038,0.0056,0.6518273,0.43977147,2.7608128,0.14801541,0.23994511,0.24285986,-2.1221013,-2.462436,0.43699047
5.005984,2.8243988,0.41361997,0.29316118,0.30648074,0.52956146,1.1646482,0.0056,0.79200923,0.5053386,1.8968936,0.79014695,0.31883025,0.28566572,-2.0813549,2.7246003,0.5891876
3.9943254,4.9413486,0.1450852,0.6668664,0.10462391,0.4310022,1.8317947,0.0056,0.38719037,0.18009616,-1.2087291,1.3576401,0.13469079,0.10681146,1.0912237,-0.8456257,1.0842783
3.858548,5.0362353,0.13614307,0.68651,0.3280989,0.7607914,0.24046819,0.0056,0.41192794,0.27421045,-2.7586122,0.35378087,0.35788527,0.36125025,1.7466961,2.2746065,0.6873183
4.1950707,3.3305893,0.29117185,0.34898633,0.21824092,0.6164846,0.9507471,0.0099,0.3653636,0.24481095,2.8835778,0.57407904,0.2428468,0.20764644,-1.3181236,-2.771331,0.5043141
